Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Nigeria,NGA,4196092258.15,4467200335.99,4909302953.94,5165489010.22,5552822483.55,5874422511.55,6366792664.15,5203135937.28,5200895982.08,6634187316.25,12545849083.02,9181769911.50,12274416017.80,15162871287.13,24846641318.12,27778934624.70,36308883248.73,36035407725.32,36527862208.71,47259911894.27,64201788122.61,61076493506.49,51397461685.82,35451565749.24,28500815241.47,28873977228.11,20721499308.44,24093203444.56,23272161396.89,24231168858.72,30757075595.37,27392886872.55,29300903643.06,15789003752.76,18086400535.58,28546958641.27,34987951375.00,35822342617.70,32004613750.00,35870792987.94,46386011231.37,44137994251.62,59116847821.58,67655813930.09,87845420504.49,112248353104.91,145429764861.25,166451213395.64,208064753766.47,169481317540.36,369062464570.39,411743801711.64,460953836444.36,514966287206.51,568498937587.91,481066152888.97,404652720164.90,375770713742.76
Nicaragua,NIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019966666.67,1009455483.87,1488804123.71,1792800000.00,1756454248.37,3863185119.05,4140470000.00,4308351902.79,4389965590.97,4635267224.84,4855717874.68,5107329007.09,5323146565.70,5224213017.54,5322454925.85,5795568204.65,6321335612.22,6763671610.70,7423377429.06,8496965842.28,8298695144.92,8758622328.67,9774316692.16,10532001129.67,10982972256.38,11880438824.45,12611087031.49,13184989877.57,13814261535.54
Netherlands,NLD,12276734172.08,13493833739.99,14647057370.14,15891241386.29,18699380731.35,21000586933.20,22867203317.40,25087562181.32,27817605743.25,31503868835.19,37677621537.71,44010160463.66,54008338917.88,70924006306.16,86129928026.89,98970041042.18,107775403067.18,125395875998.92,153870462415.97,177376289135.45,192661371425.41,162039376225.38,156456858050.67,151487045479.11,142075910370.88,142009922306.26,198298498021.23,241918791122.72,258567751142.83,255039560739.89,314267667675.18,323320449905.71,358330385839.60,349037818106.31,374291430318.44,446528959648.64,445704575163.40,412199006098.94,432476116418.57,441975282335.39,412807259996.32,426573601789.71,465368906455.86,571863431151.24,650532654581.57,678533764457.16,726649102998.37,839419655078.02,936228211513.11,857932759099.75,836389937229.20,893757287201.69,828946812396.79,866680000367.26,879635084124.99,757999453314.27,777227541581.31,826200282501.13
Norway,NOR,5163271598.16,5632460936.55,6066976682.67,6510239502.76,7159202706.48,8058681060.16,8696460205.34,9514496703.40,10159934136.78,11063065083.49,12814123115.26,14583114840.06,17358610849.70,22534253702.87,27145693810.13,32877805200.02,35942270686.34,41508030431.11,46523091009.67,53132244623.92,64439382896.02,63596654760.87,62647195537.65,61627240831.09,62057955032.78,65416879914.39,78693253276.00,94230055658.63,101900260856.22,102633789557.54,119791683307.51,121872464483.49,130838040067.58,120579072750.60,127131461119.93,152027402449.80,163517783497.16,161354369892.84,154165219811.53,162286003692.69,171315639982.73,174003247439.31,195418347152.99,228752436371.85,264357494659.39,308722079937.91,345424664369.36,401082621082.62,462554432624.11,386622457579.95,429130952709.22,498831558925.86,510229136226.90,523502127659.57,499338534779.16,386663139402.71,371075238095.24,398831956477.94
Nepal,NPL,508334413.97,531959561.62,574091101.19,496947904.44,496098775.31,735267082.29,906811943.82,841974025.46,772228643.41,788641965.43,865975308.64,882765471.60,1024098804.94,972101725.00,1217953546.98,1575789254.47,1452792989.11,1382400000.00,1604162497.46,1851250008.33,1945916583.33,2275583316.67,2395429852.43,2447174803.38,2581207387.80,2619913955.52,2850784523.38,2957255379.54,3487009748.36,3525228153.17,3627562402.66,3921476084.89,3401211581.29,3660041666.67,4066775510.20,4401104417.67,4521580381.47,4918691916.54,4856255044.39,5033642384.11,5494252207.91,6007061224.49,6050875806.66,6330473096.54,7273938314.72,8130258041.47,9043715355.89,10325618017.38,12545438605.40,12854985464.08,16002656434.47,18913574370.76,18851513891.07,19271168018.48,20002968837.95,21410840908.52,21131983246.19,24472013233.85
Nauru,NRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20432742.11,39333572.32,44290951.93,49248810.57,72751801.05,103811958.76,108601538.46,117020381.93,100459782.61,102060129.58,113884908.36
New Zealand,NZL,5485854791.97,5670064168.22,6077496267.76,6638937283.14,7274144350.82,5654463586.00,5863733230.98,5961418093.53,5180597620.64,5761588761.69,6623527494.68,8066935949.22,9820126397.67,13024906080.42,14069222283.51,12995256381.30,13612626656.27,15470524340.87,18614130434.78,20580987679.05,23149971048.06,24167846141.04,24345229424.62,24482781282.86,21903971793.01,24950895140.67,30604668356.57,40338594862.27,45493075684.38,44170562821.80,45519034243.71,42756020706.73,41636005954.91,46712018140.59,55154160815.68,63918039319.87,70140835299.01,66074513017.71,56227696194.54,58762260625.88,52622842840.21,53872425916.62,66627729311.45,88250885550.26,103904537815.13,114718721396.89,111608845081.38,137316087308.00,133279679482.67,121338622025.11,146583831538.33,168461998741.30,176192886551.40,190785204763.53,200955119873.91,177620948761.31,189285950470.75,205852838254.71
OECD members,OED,1071025126636.26,1125732581512.89,1215697657516.15,1310180057103.01,1431754924319.73,1554402512838.85,1706690769862.31,1831428273941.85,1985293458226.93,2178974735163.49,2392061178323.25,2648913256594.07,3074058232345.14,3713673642490.10,4163775413598.76,4664503277356.85,5055625384804.39,5700696149892.38,6844998451611.19,7906201279054.10,8773124883676.48,8929021456417.48,8795441224109.20,9093961397233.00,9507723851351.06,10019059112894.00,12150318553990.80,14077403297857.00,15883352156549.20,16619529491159.40,18716685046034.30,19813446663877.10,21306745175471.60,21596785721601.20,23078566608692.00,25440732789663.80,25660730320302.20,25277102347736.40,25541951097829.60,26836203960639.50,27406671311479.40,27157368493393.30,28339031687403.50,31734387308278.90,35318859336591.20,37336037191807.10,39364103835697.60,43034317307137.00,45559785845546.00,42617383634392.20,44647343199663.00,47978738727937.40,47893614075149.50,48473455967116.20,49485020422394.40,46749026010450.60,47658224273925.70,49626408983606.30
Oman,OMN,,,,,,63287594.51,67768132.18,107152720.24,188864890.81,239980801.54,256299496.04,301010587.10,366857738.41,483033932.14,1645917776.49,2096699189.35,2560220034.74,2741169947.89,2740301389.69,3733352634.63,5981760277.94,7259120150.55,7554719455.70,7932541690.79,8821366531.56,10005500579.04,7323822251.31,7811183094.93,8386215864.76,9372171651.50,11685045513.65,11341482444.73,12452275682.70,12493107932.38,12918855656.70,13802600780.23,15277763329.00,15837451235.37,14085373211.96,15710148244.47,19507412223.67,19452015604.68,20142782834.85,21633810143.04,24763589076.72,31081924577.37,37215864759.43,42085305591.68,60905331599.48,48388296488.95,58642392717.82,67937581274.38,76689206762.03,78938881664.50,81076723016.91,68905071521.46,66824447334.20,72642652795.84
Other small states,OSS,,,,,,,,,,,,,,,,13400661892.72,16660726032.82,18754784390.20,20690287249.38,26874305569.84,37325225267.99,37526258294.54,35497859380.49,33534174661.58,33776404554.01,32084650296.25,32438631190.85,38483926632.15,43248387852.65,45309628281.50,54208142242.78,55821649190.15,60903624961.12,57941641984.58,60690298586.58,69541660470.60,73430895912.50,76671211417.62,75164251924.69,80896450481.86,91668724258.30,91131313888.97,98282956417.31,121783875631.81,151392852883.72,184287346790.70,217286699669.21,265447616828.62,325405061388.49,278727681949.79,323946040400.31,400506466688.51,418809845400.33,435102410506.18,447241690845.66,372657314683.55,364419151281.06,402189384321.19
Pakistan,PAK,3707055900.88,4054599181.02,4233095590.09,4540529105.42,5130407727.85,5884712095.76,6466610751.78,7403821902.56,8090088555.23,8632927257.45,10027088849.22,10602058189.84,9309109764.08,6324884129.39,8773030424.24,11340000242.42,13338484979.80,15126059646.46,17820100626.26,19707979303.03,23689696767.68,28100605515.15,30725972786.73,28691890433.07,31151824658.65,31144920554.09,31899071053.94,33351528115.35,38472741737.40,40171019643.35,40010424928.72,45451960731.72,48635176852.77,51478304859.59,51894781281.89,60636022422.62,63320122807.12,62433300338.09,62191955814.35,62973855718.89,73952374969.80,72309738921.33,72306820396.23,83244801092.71,97977766197.67,109502102510.88,137264061106.04,152385716311.92,170077814106.31,168152775283.03,177406854514.89,213587413184.00,224383620829.57,231218567178.98,244360888750.81,270556126820.06,278654637737.69,304951818494.07
Panama,PAN,537147100.00,599026300.00,652120900.00,722784500.00,776137500.00,852485300.00,928833000.00,1034376400.00,1112791100.00,1221305700.00,1351006400.00,1523917200.00,1673411700.00,1913793400.00,2188307600.00,2435304100.00,2588106000.00,2738261900.00,3244558600.00,3704551600.00,4614086400.00,5222421500.00,5769767900.00,5923755900.00,6183387100.00,6541517100.00,6797834200.00,6827665300.00,5902783400.00,5918469800.00,6433967000.00,7074675500.00,8042337700.00,8782585400.00,9365289800.00,9573813700.00,9870494000.00,10677286100.00,11575486400.00,12130252200.00,12304115000.00,12502013400.00,12994310400.00,13693981200.00,15013381700.00,16374393900.00,18141666300.00,21295984200.00,25155888600.00,27116635600.00,29440287600.00,34686224300.00,40429734400.00,45599994000.00,49921464400.00,54315722500.00,57820916600.00,61838175800.00
Peru,PER,2571908062.08,2899654840.37,3286773187.88,3600957771.15,4356913870.24,5166861068.42,6113607728.16,6204253758.58,5736083835.22,6420909789.64,7432223176.77,8289582883.50,9189413409.01,10994381894.80,13858441211.22,16877163792.13,15947709379.65,14620386673.85,12495779622.07,15962459447.22,18134029179.64,21649137620.31,21793496819.34,17345624453.69,17599660054.29,16548827018.29,15244232957.88,20702298396.97,15439408447.23,22499559086.03,26410386669.36,34672122380.77,36139225287.91,35158109999.50,44882079766.89,53312793687.38,55252414130.30,58147522522.52,55501467877.38,50187324567.88,51744749133.21,52030158775.41,54777553515.08,58731030121.87,66768703497.57,76060606060.61,88643193061.75,102170981144.14,120550599815.44,120822986521.48,147528937028.78,171761737046.59,192648999090.08,201217661645.51,201080662205.00,189926516769.25,191639655121.33,211389272242.16
Philippines,PHL,6684568805.07,7256966966.23,4399827767.97,4875309866.34,5271404668.37,5784398976.98,6371459304.41,6809134235.54,7591603053.44,8408229699.14,6687204834.37,7408305735.65,8017468688.20,10082885603.07,13781139969.65,14893969287.66,17097563270.30,19648106122.01,22706155475.30,27502168726.96,32450541843.07,35646416952.54,37140163934.43,33212180658.17,31408492876.69,30734335448.99,29868339080.83,33195933429.60,37885440418.68,42575183905.56,44311593755.78,45417561302.25,52976344928.96,54368083953.11,64084460124.46,74119987244.50,82848140618.03,82344260570.67,72207028766.66,82995145792.17,81026300310.56,76262072467.90,81357605642.22,83908206648.01,91371242495.86,103071582125.24,122210716310.36,149359918060.10,174195136252.93,168334601260.24,199590775189.31,224143083707.40,250092092997.80,271836123724.56,284584522898.94,292774099014.19,304889079564.68,313595208737.27
Palau,PLW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144769900.00,155441800.00,161958700.00,152771900.00,164166000.00,184683500.00,188044800.00,193119700.00,196845300.00,182679900.00,182843800.00,193208100.00,214597500.00,225269300.00,245560300.00,293082900.00,302699800.00,291544300.00
Papua New Guinea,PNG,230496032.98,244832035.03,261184037.37,275968039.49,305312043.69,344159480.34,390973233.28,441706910.07,485160824.28,551237316.61,645537126.22,717716130.49,858802035.93,1299105240.73,1467346060.00,1356591176.86,1511856584.26,1640763204.45,1947947524.33,2293621944.37,2545983007.90,2498068350.67,2368584969.53,2562492524.82,2552526263.08,2423373088.07,2648033765.70,3143848331.31,3655979702.46,3546460176.99,3219730365.00,3787394957.98,4377980510.06,4974550286.18,5502786069.65,4636057476.43,5155311077.39,4936615298.79,3789443014.62,3477038204.02,3521339699.07,3081024212.43,2999511040.20,3536411824.30,3927157866.96,4865892972.28,8306343442.27,9545071324.99,11670678863.75,11619541940.40,14250726289.85,17984816533.11,21295834133.23,21261305413.23,23060047127.65,20638636035.26,19904808311.62,21088758484.75
Poland,POL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65977749036.98,85500935934.99,94337050693.27,96045645026.18,110803391516.70,142137319587.63,159942880456.96,159117799530.39,174388271853.60,169717677900.73,171885598582.64,190521263343.02,198680637254.90,217513049291.61,255102252843.40,306125173852.57,344748646558.39,429063549983.74,533815789473.68,439796160379.48,479321460551.19,528832185770.22,500360816827.88,524234322596.98,545179584720.24,477355617455.90,471400273917.01,524509565263.41
Pre-demographic dividend,PRE,10269146963.46,10610703420.68,11595774685.20,13533163352.74,12580394113.43,14190260656.72,15602696270.99,14714715958.56,15513672731.64,17639294334.10,21582571355.10,21099878624.56,24445629915.22,29970739983.85,42862225600.51,48709236825.09,57323618328.11,63567651994.93,70668838168.55,89348351860.54,109259912517.43,98326795820.37,95076620845.71,81677900405.06,80800111901.40,84517014843.69,86812517373.29,99541620152.37,102761560727.64,103841294748.67,167698251507.39,164644964382.42,154400314610.14,140368568652.51,128009178716.37,155886842869.25,172891898736.67,180624924880.39,178731676437.98,181010160398.49,211164900500.94,200128360561.03,236133255854.25,273152316379.12,332155174676.98,411438163674.90,515552416722.15,631178259720.03,807316086607.21,731989106262.35,1011346663312.57,1172225911143.32,1288516411180.46,1410489362451.95,1503514664919.15,1306266954404.82,1207093555741.69,1297071888211.81
Puerto Rico,PRI,1691900000.00,1865100000.00,2094400000.00,2333600000.00,2570500000.00,2881500000.00,3170500000.00,3532700000.00,3941700000.00,4460700000.00,5034700000.00,5646800000.00,6328900000.00,7002400000.00,7684800000.00,8198300000.00,8968600000.00,9910900000.00,11165000000.00,12750000000.00,14436100000.00,15955700000.00,16764200000.00,17276600000.00,19162600000.00,20289200000.00,22009300000.00,24025800000.00,26385800000.00,28161200000.00,30603919000.00,32287031000.00,34630430000.00,36922456000.00,39690630000.00,42647331000.00,45340835000.00,48187039000.00,54086400000.00,57841000000.00,61701800000.00,69208400000.00,71623500000.00,74827400000.00,80322313000.00,83914521300.00,87276164400.00,89524131600.00,93639316000.00,96385638000.00,98381268000.00,100351670000.00,101564800000.00,102450000000.00,102445800000.00,103143500000.00,105034500000.00,
"Korea, Dem. People’s Rep.",PRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,3193200404.37,3417516639.38,3668222357.66,3905734459.73,4235608177.67,4687464054.83,5135387845.97,5740241165.63,6354262628.34,6969025825.63,8109032775.45,9202512367.49,11240223128.24,15092052330.34,17514112075.77,19349512941.18,20334835543.77,21441635411.21,23489924726.28,26625439344.26,32899759311.17,31980423452.77,30530759334.01,27242331885.63,25220451794.03,27118476173.67,38749715721.75,48187667852.57,56352797353.76,60600056659.03,78721607509.49,89242382961.01,107602689040.69,95019103603.04,99698453260.87,118133634071.91,122629812841.18,117046198970.84,123981736420.30,127465545493.29,118358489957.62,121545880984.34,134228697534.35,164964195259.59,189187437298.24,197304513120.26,208566948939.91,240169336162.06,262007590449.69,243745748819.12,238303443425.21,244895101712.45,216368178659.45,226073492966.50,229629822121.60,199420256049.69,205184480409.02,217571083045.99
Paraguay,PRY,,,,,,400129691.27,421700442.06,451524124.60,477012512.70,512728946.03,548758098.41,609047284.92,697291727.78,889357059.52,1199618980.16,1351889403.17,1540820245.24,1912353339.68,2350329157.14,3135123879.37,4094810488.10,5219516810.32,5067450002.21,5237432542.47,4067222369.31,2966234106.19,3439716561.65,3778316380.24,4082625952.74,4599970618.44,5695201563.42,6984367762.90,7157424031.06,7249533620.31,7870982170.98,9062131307.88,9788391732.83,9965225496.59,9024567484.20,8392549702.32,8195993230.74,7662595075.90,6325151760.07,6588103836.35,8033877360.42,8734653809.50,10646157920.32,13794910633.85,18504130752.99,15929902138.14,20030528042.92,25099681460.89,24595319573.75,28965906502.23,30881166852.31,27282581335.80,27424071373.05,29734895248.91
West Bank and Gaza,PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2843300000.00,3282800000.00,3409600000.00,3759800000.00,4067800000.00,4271200000.00,4313600000.00,4003700000.00,3555800000.00,3968000000.00,4329200000.00,4831800000.00,4910100000.00,5505800000.00,6673500000.00,7268200000.00,8913100000.00,10465400000.00,11279400000.00,12476000000.00,12715600000.00,12673000000.00,13425700000.00,14498100000.00
Pacific island small states,PSS,,,,,,,,,,,,,,,,1131300668.13,1134406151.45,1183548839.21,1372623474.27,1681702228.19,1924786266.82,1984470100.05,1938437592.58,1856390474.57,2035183445.35,1926696341.64,2091661747.80,2054788769.52,2152814571.10,2248051694.35,2421503984.14,2573270952.22,2831265158.83,2996482340.37,3457419759.96,3730022505.92,3999202538.48,3989992695.56,3409657276.46,3728523775.49,3444121190.88,3371103514.69,3545578157.84,4151877953.21,4792908297.16,5264858279.43,5536876353.39,6077329195.06,6554307186.86,5774704218.33,6413682686.21,7627779125.24,8146587824.65,8442587804.70,8798000775.00,8587236272.49,9027150901.34,9687357498.97
