"","age","c_charge_degree","race","age_cat","v_score_text","sex","priors_count","days_b_screening_arrest","v_decile_score","is_recid","two_year_recid","c_jail_in","c_jail_out"
"2303",27,"F","Caucasian","25 - 45","Low","Male",1,-1,2,0,0,"2013-12-31 09:37:13","2014-01-01 08:36:34"
"2304",30,"F","African-American","25 - 45","Low","Female",0,0,3,0,0,"2014-03-25 12:40:00","2014-03-25 09:14:31"
"2305",32,"M","African-American","25 - 45","Low","Male",0,-1,2,0,0,"2013-04-10 09:50:36","2013-04-12 06:00:18"
"2306",27,"F","Caucasian","25 - 45","Low","Male",5,-1,3,0,0,"2013-08-22 10:46:01","2013-08-23 08:10:56"
"2307",62,"F","Other","Greater than 45","Low","Female",1,-2,1,0,0,"2013-09-21 10:16:36","2013-09-22 01:50:26"
"2308",21,"F","African-American","Less than 25","Medium","Male",0,-1,7,0,0,"2013-05-13 07:56:26","2013-05-15 01:24:31"
"2309",32,"M","Caucasian","25 - 45","Low","Male",0,-1,1,0,0,"2013-04-07 07:03:09","2013-04-26 08:49:05"
"2310",56,"M","African-American","Greater than 45","Low","Male",3,-28,1,0,0,"2014-01-16 12:26:12","2014-01-31 09:03:56"
"2311",44,"M","African-American","25 - 45","Low","Female",0,-1,1,0,0,"2013-02-22 01:00:39","2013-02-23 08:11:29"
"2312",25,"F","Caucasian","25 - 45","Low","Female",6,-1,4,0,0,"2013-05-20 07:27:50","2013-06-14 04:06:44"
"2313",20,"M","African-American","Less than 25","Medium","Female",0,-1,7,0,0,"2013-09-09 08:08:27","2013-09-10 07:49:28"
"2314",35,"M","African-American","25 - 45","Medium","Male",1,-1,5,0,0,"2014-01-01 11:50:43","2014-01-03 01:39:37"
"2315",24,"M","African-American","Less than 25","Low","Male",0,-1,4,0,0,"2014-02-01 03:37:21","2014-02-02 07:55:32"
"2316",40,"M","Hispanic","25 - 45","Low","Female",2,-7,1,0,0,"2013-09-23 10:17:27","2013-09-27 08:51:45"
"2317",38,"F","African-American","25 - 45","Low","Male",9,-1,4,1,1,"2014-08-05 07:00:13","2014-08-07 05:07:25"
"2318",36,"F","Caucasian","25 - 45","Low","Male",9,0,4,1,1,"2013-04-06 01:15:11","2013-04-25 06:15:47"
"2319",23,"F","Hispanic","Less than 25","Medium","Male",2,-1,5,0,0,"2013-04-25 02:38:32","2013-05-30 09:53:56"
"2320",23,"M","Caucasian","Less than 25","Medium","Male",3,-1,6,1,1,"2013-01-26 07:15:26","2013-02-21 09:21:04"
"2321",68,"F","African-American","Greater than 45","Low","Female",5,-4,1,0,0,"2013-10-17 11:55:00","2013-10-18 07:57:32"
"2322",26,"M","Caucasian","25 - 45","Low","Female",2,0,4,0,0,"2013-04-23 04:28:21","2013-04-23 07:38:37"
"2323",51,"F","African-American","Greater than 45","Low","Male",0,-1,1,1,1,"2014-05-22 04:51:07","2014-05-23 08:08:14"
"2324",25,"M","African-American","25 - 45","Low","Male",0,-1,3,0,0,"2014-02-13 08:49:07","2014-02-14 01:09:30"
"2325",51,"F","African-American","Greater than 45","Low","Male",14,-11,2,0,0,"2014-01-24 12:28:43","2014-02-01 10:20:54"
"2326",36,"M","Other","25 - 45","Low","Male",0,-1,1,0,0,"2014-01-21 12:17:06","2014-01-24 03:19:22"
"2327",20,"F","African-American","Less than 25","Medium","Male",0,-4,6,0,0,"2013-08-02 12:53:34","2013-08-06 10:33:58"
"2328",31,"F","African-American","25 - 45","Low","Female",0,0,2,0,0,"2013-09-11 02:25:29","2013-09-12 05:28:48"
"2329",57,"M","African-American","Greater than 45","Low","Male",0,0,1,0,0,"2013-05-27 01:52:05","2013-05-28 01:12:21"
"2330",35,"F","Hispanic","25 - 45","Low","Male",3,-23,2,1,1,"2014-03-12 08:21:31","2014-03-22 02:23:24"
"2331",39,"F","Caucasian","25 - 45","Low","Male",0,-1,2,0,0,"2014-03-19 08:21:38","2014-03-20 10:14:17"
"2332",24,"F","African-American","Less than 25","Medium","Male",1,-1,7,0,0,"2013-01-04 03:20:01","2013-02-06 10:00:42"
"2333",29,"F","Hispanic","25 - 45","Low","Female",0,-1,2,1,1,"2013-09-19 01:59:44","2013-09-20 07:48:00"
"2334",26,"F","African-American","25 - 45","Low","Male",4,0,3,1,1,"2014-10-28 01:38:25","2014-12-12 08:07:45"
"2335",60,"F","African-American","Greater than 45","Low","Male",2,0,1,0,0,"2013-09-20 12:40:56","2013-09-21 04:29:15"
"2336",22,"F","Caucasian","Less than 25","Medium","Male",1,-1,7,0,0,"2013-01-14 04:29:03","2013-01-15 01:53:43"
"2337",28,"F","African-American","25 - 45","High","Male",3,0,8,0,0,"2013-08-09 03:57:00","2013-08-09 08:19:19"
"2338",28,"F","African-American","25 - 45","Low","Male",2,-1,3,1,0,"2013-01-15 07:30:10","2013-05-20 09:16:44"
"2339",55,"M","Caucasian","Greater than 45","Low","Male",0,-1,1,1,1,"2013-12-22 12:42:17","2013-12-22 01:00:00"
"2340",28,"F","Hispanic","25 - 45","Low","Male",2,-1,2,1,1,"2013-03-03 10:29:13","2013-03-05 09:58:12"
"2341",22,"M","Hispanic","Less than 25","Low","Female",0,-1,4,0,0,"2014-02-10 10:29:08","2014-02-11 01:22:50"
"2342",24,"M","African-American","Less than 25","Medium","Male",1,-1,6,1,1,"2014-05-17 11:21:14","2014-05-19 03:52:52"
"2343",47,"F","African-American","Greater than 45","Low","Male",1,-1,3,0,0,"2013-01-21 05:34:28","2013-03-12 01:00:34"
"2344",54,"F","Caucasian","Greater than 45","Low","Male",6,0,1,0,0,"2013-03-15 01:04:54","2013-03-16 01:02:43"
"2345",42,"M","Caucasian","25 - 45","Low","Female",0,-1,1,0,0,"2013-03-27 02:21:15","2013-03-28 07:29:08"
"2346",35,"F","Caucasian","25 - 45","Low","Male",5,-20,2,0,0,"2013-03-02 11:26:56","2013-03-03 09:01:52"
"2347",53,"F","Caucasian","Greater than 45","Low","Male",1,-1,1,0,0,"2013-02-12 11:20:43","2013-02-13 07:54:55"
"2348",31,"M","African-American","25 - 45","Low","Female",2,-1,2,0,0,"2014-02-27 05:08:53","2014-03-01 05:09:38"
"2349",23,"F","Other","Less than 25","High","Male",4,-1,10,0,0,"2013-08-14 05:29:49","2013-08-16 10:55:19"
"2350",47,"F","African-American","Greater than 45","Low","Male",9,-1,2,1,0,"2013-08-05 06:18:35","2013-10-09 05:46:08"
"2351",22,"F","African-American","Less than 25","High","Female",2,-1,8,0,0,"2013-10-14 09:45:50","2013-10-17 09:23:49"
"2352",45,"M","Hispanic","Greater than 45","Low","Male",1,-22,1,0,0,"2013-01-17 06:04:20","2013-01-17 06:56:34"
"2353",30,"F","African-American","25 - 45","Low","Female",2,-1,2,0,0,"2014-01-21 11:10:03","2014-01-22 09:10:18"
"2354",50,"M","African-American","Greater than 45","Low","Male",0,0,1,0,0,"2013-04-22 01:45:49","2013-04-22 06:41:19"
"2355",24,"F","Other","Less than 25","Low","Female",2,-1,3,1,1,"2014-07-08 03:40:37","2014-07-09 07:31:40"
"2356",42,"F","Caucasian","25 - 45","Low","Female",3,-3,1,0,0,"2013-02-08 09:19:36","2013-02-09 01:26:38"
"2357",31,"M","Hispanic","25 - 45","Low","Male",0,0,1,0,0,"2013-03-24 07:11:37","2013-03-25 08:17:18"
"2358",25,"F","African-American","25 - 45","Medium","Male",5,-1,6,1,1,"2014-09-27 04:41:31","2014-11-20 10:01:09"
"2359",36,"F","African-American","25 - 45","Low","Male",4,0,3,0,0,"2013-05-12 01:05:46","2013-05-13 03:22:20"
"2360",28,"F","Caucasian","25 - 45","Low","Male",5,0,4,0,0,"2013-04-14 03:00:32","2013-04-14 07:15:58"
"2361",31,"M","Caucasian","25 - 45","Low","Male",0,-1,1,1,1,"2014-11-21 08:37:59","2014-11-22 08:22:21"
"2362",23,"F","African-American","Less than 25","Medium","Male",0,-1,6,0,0,"2013-02-08 06:33:18","2013-02-11 08:47:47"
"2363",29,"M","Caucasian","25 - 45","Low","Male",4,-1,3,1,1,"2013-04-11 11:52:52","2013-04-18 11:54:40"
"2364",34,"F","African-American","25 - 45","Low","Male",1,-1,3,0,0,"2013-01-09 01:08:47","2013-01-10 05:09:51"
"2365",36,"M","Hispanic","25 - 45","Low","Female",0,0,1,0,0,"2013-04-07 02:43:54","2013-04-07 06:10:19"
"2366",23,"F","African-American","Less than 25","High","Male",3,-1,8,1,1,"2013-12-11 08:58:31","2013-12-12 08:41:19"
"2367",31,"F","African-American","25 - 45","Low","Male",15,0,3,0,0,"2013-05-25 12:00:10","2013-05-25 07:36:34"
"2368",53,"M","Caucasian","Greater than 45","Low","Male",0,0,1,0,0,"2013-11-18 04:04:43","2013-11-18 02:15:16"
"2369",34,"F","African-American","25 - 45","Medium","Male",12,0,5,0,0,"2014-02-06 12:40:18","2014-03-13 05:43:50"
"2370",63,"F","African-American","Greater than 45","Low","Female",1,0,1,0,0,"2013-11-08 03:13:23","2013-11-08 09:33:45"
"2371",21,"F","African-American","Less than 25","Medium","Female",0,0,6,1,1,"2014-10-04 05:09:06","2014-10-04 07:38:51"
"2372",58,"F","Caucasian","Greater than 45","Low","Male",4,0,3,1,1,"2014-11-13 11:35:04","2014-11-14 09:12:36"
"2373",23,"M","African-American","Less than 25","Low","Female",0,-1,4,1,0,"2013-01-30 10:25:05","2013-02-01 02:10:14"
"2374",56,"F","Caucasian","Greater than 45","Low","Male",13,-13,1,0,0,"2013-06-26 10:01:48","2013-07-03 08:32:05"
"2375",52,"F","Caucasian","Greater than 45","Low","Female",0,-6,1,0,0,"2013-12-05 11:56:49","2013-12-06 02:06:17"
"2376",56,"F","African-American","Greater than 45","Low","Male",0,-1,1,0,0,"2013-03-26 11:29:32","2013-04-02 10:35:48"
"2377",37,"M","African-American","25 - 45","Low","Female",0,-1,1,0,0,"2014-02-12 08:58:01","2014-02-13 12:55:43"
"2378",50,"M","Caucasian","Greater than 45","Low","Female",0,0,1,0,0,"2013-09-30 12:58:02","2013-10-02 07:23:30"
"2379",22,"F","African-American","Less than 25","Medium","Male",0,-1,5,1,1,"2013-03-11 10:30:13","2013-03-12 01:07:23"
"2380",43,"M","Caucasian","25 - 45","Low","Female",0,0,1,1,1,"2013-08-02 01:25:54","2013-08-02 07:52:49"
"2381",30,"M","Caucasian","25 - 45","Low","Male",1,-1,2,0,0,"2013-01-11 03:35:40","2013-02-15 09:20:24"
"2382",29,"F","Asian","25 - 45","Low","Male",0,-1,2,0,0,"2013-02-24 04:36:56","2013-02-25 01:34:48"
"2383",24,"F","Caucasian","Less than 25","Low","Male",0,-1,3,0,0,"2013-03-30 09:22:07","2013-03-31 02:54:13"
"2384",29,"M","African-American","25 - 45","Low","Male",7,-1,3,1,1,"2013-09-07 09:27:43","2013-09-08 06:44:09"
"2385",24,"F","Caucasian","Less than 25","Medium","Female",0,-2,5,0,0,"2013-09-30 07:53:28","2013-10-01 02:11:36"
"2386",74,"F","African-American","Greater than 45","Low","Female",0,-1,1,0,0,"2013-11-06 11:55:36","2013-11-07 02:32:47"
"2387",27,"M","African-American","25 - 45","Medium","Male",8,0,5,1,1,"2013-08-30 12:08:49","2013-08-31 04:11:35"
"2388",29,"F","Caucasian","25 - 45","Low","Male",5,0,3,0,0,"2013-10-26 02:22:33","2013-10-26 08:52:16"
"2389",35,"F","African-American","25 - 45","Low","Female",5,-1,3,0,0,"2013-11-19 12:43:57","2013-11-20 09:48:47"
"2390",36,"F","Caucasian","25 - 45","Low","Male",1,-1,1,0,0,"2013-12-05 08:09:58","2013-12-06 09:55:53"
"2391",26,"F","Caucasian","25 - 45","Medium","Male",2,0,7,0,0,"2013-01-10 12:22:27","2013-01-12 02:52:10"
"2392",26,"F","African-American","25 - 45","Low","Female",1,-1,4,0,0,"2014-01-21 05:58:42","2014-01-22 09:20:42"
"2393",28,"F","Caucasian","25 - 45","Low","Male",0,-1,2,0,0,"2013-04-24 06:15:34","2013-04-26 04:51:42"
"2394",51,"F","Caucasian","Greater than 45","Low","Male",1,-2,1,1,1,"2013-03-09 10:28:41","2013-03-10 01:03:52"
"2395",35,"M","Hispanic","25 - 45","Low","Female",0,-1,1,0,0,"2014-01-20 09:04:36","2014-01-21 09:57:17"
"2396",23,"M","African-American","Less than 25","Low","Female",0,-1,3,0,0,"2014-03-01 02:14:47","2014-03-02 08:12:14"
"2397",23,"M","Hispanic","Less than 25","Medium","Female",2,-1,6,0,0,"2013-09-22 01:21:07","2013-09-23 09:39:36"
"2398",33,"F","African-American","25 - 45","Medium","Female",5,-1,5,0,0,"2013-09-19 10:53:46","2014-03-25 03:47:18"
"2399",59,"M","Caucasian","Greater than 45","Low","Male",3,-3,1,0,0,"2013-05-12 05:17:01","2013-05-14 07:57:33"
"2400",26,"F","Caucasian","25 - 45","Low","Male",4,0,3,1,1,"2013-09-23 12:36:24","2013-09-26 08:28:31"
"2401",38,"F","Other","25 - 45","Low","Male",2,-1,1,0,0,"2014-03-26 05:07:09","2014-03-27 01:44:46"
"2402",28,"F","Hispanic","25 - 45","Medium","Male",2,-1,6,0,0,"2013-11-24 03:03:07","2013-11-27 08:15:41"
"2403",40,"M","Caucasian","25 - 45","Low","Male",1,-1,3,0,0,"2013-12-23 09:56:19","2013-12-25 01:50:51"
"2404",26,"F","African-American","25 - 45","Low","Female",0,-1,4,0,0,"2013-12-20 03:42:01","2013-12-21 01:56:09"
"2405",54,"F","African-American","Greater than 45","Low","Female",6,-1,1,0,0,"2013-12-01 02:04:46","2013-12-02 09:23:47"
"2406",31,"M","Caucasian","25 - 45","Medium","Male",4,-1,7,1,1,"2014-01-26 09:54:39","2014-02-22 05:13:12"
"2407",34,"F","Caucasian","25 - 45","Low","Male",0,-1,2,1,0,"2013-05-21 11:08:14","2013-05-22 07:36:48"
"2408",47,"F","Caucasian","Greater than 45","Low","Male",2,-7,1,0,0,"2013-03-01 05:20:32","2013-03-07 08:32:27"
"2409",51,"F","African-American","Greater than 45","Low","Male",12,-1,3,1,1,"2013-01-14 09:08:43","2013-01-15 01:17:37"
"2410",25,"F","Caucasian","25 - 45","Low","Male",1,-23,3,0,0,"2013-08-19 12:20:34","2013-08-19 07:02:51"
"2411",25,"F","Other","25 - 45","Low","Male",0,-1,4,1,1,"2013-03-20 03:26:30","2013-04-09 08:53:54"
"2412",36,"F","Caucasian","25 - 45","Low","Male",1,-1,3,1,0,"2013-02-07 05:59:46","2013-02-08 02:14:56"
"2413",49,"M","Caucasian","Greater than 45","Low","Male",0,0,1,0,0,"2013-03-18 12:03:32","2013-03-18 02:06:52"
"2414",31,"F","African-American","25 - 45","Low","Male",0,-1,4,0,0,"2013-04-04 10:04:39","2013-04-05 09:22:00"
"2415",30,"F","Caucasian","25 - 45","Low","Male",1,-1,3,0,0,"2014-03-10 03:11:33","2014-03-11 01:26:00"
"2416",21,"F","African-American","Less than 25","High","Male",1,-1,8,1,1,"2013-10-14 05:20:14","2015-01-13 06:24:21"
"2417",21,"F","African-American","Less than 25","Medium","Male",0,-1,6,0,0,"2013-12-06 11:23:29","2013-12-07 01:44:43"
"2418",65,"F","African-American","Greater than 45","Low","Female",0,-1,1,0,0,"2014-02-23 10:06:57","2014-02-24 09:55:50"
"2419",59,"M","Caucasian","Greater than 45","Low","Female",0,-1,1,0,0,"2014-02-05 04:46:13","2014-02-05 09:09:15"
"2420",59,"M","African-American","Greater than 45","Low","Male",0,-1,1,0,0,"2013-11-17 10:33:58","2013-11-19 08:59:35"
"2421",24,"M","African-American","Less than 25","Medium","Male",0,-1,7,0,0,"2013-03-14 08:45:46","2013-03-17 08:58:08"
"2422",40,"F","African-American","25 - 45","Low","Male",0,0,1,0,0,"2013-02-20 06:23:55","2013-02-21 08:02:45"
"2423",34,"F","African-American","25 - 45","Low","Male",10,-1,4,1,1,"2013-03-17 08:10:17","2013-03-18 02:41:05"
"2424",52,"F","African-American","Greater than 45","Low","Male",1,-1,1,0,0,"2014-02-23 02:25:36","2014-02-24 01:35:35"
"2425",38,"F","African-American","25 - 45","Low","Male",2,-1,1,1,1,"2013-05-25 08:47:26","2013-05-28 01:16:45"
"2426",22,"F","African-American","Less than 25","High","Female",0,-6,8,0,0,"2013-07-17 11:09:16","2013-07-18 07:36:50"
"2427",43,"F","African-American","25 - 45","Low","Male",0,-1,3,0,0,"2013-01-31 08:25:07","2013-02-03 08:56:37"
"2428",55,"F","African-American","Greater than 45","Low","Male",0,-1,1,0,0,"2013-10-03 06:04:09","2013-10-04 08:21:14"
"2429",26,"F","African-American","25 - 45","Low","Male",2,-1,3,1,0,"2013-12-13 03:52:22","2013-12-22 01:52:00"
"2430",23,"M","Caucasian","Less than 25","Low","Male",1,-1,3,0,0,"2013-11-21 07:44:23","2013-11-22 05:14:14"
"2431",47,"F","Other","Greater than 45","Low","Female",0,-1,1,0,0,"2013-05-25 09:23:37","2013-05-28 10:06:23"
"2432",26,"F","African-American","25 - 45","Low","Male",0,-1,3,0,0,"2013-05-25 05:26:05","2013-05-27 06:22:44"
"2433",21,"M","Caucasian","Less than 25","Medium","Male",0,-1,5,0,0,"2013-12-30 11:33:39","2013-12-31 07:58:02"
"2434",32,"M","Caucasian","25 - 45","Low","Female",0,-1,1,0,0,"2013-02-23 05:11:38","2013-02-24 06:41:29"
"2435",51,"F","African-American","Greater than 45","Low","Male",3,0,1,0,0,"2013-10-10 01:07:03","2013-10-10 08:58:56"
"2436",35,"F","Caucasian","25 - 45","Low","Male",2,-1,2,0,0,"2014-02-13 01:00:49","2014-02-14 01:28:38"
"2437",37,"F","African-American","25 - 45","Low","Female",3,-1,1,0,0,"2013-09-05 07:35:42","2013-10-04 08:46:45"
"2438",24,"M","African-American","Less than 25","High","Male",0,-1,8,1,1,"2013-01-17 07:29:28","2013-01-19 03:27:48"
"2439",33,"M","African-American","25 - 45","Low","Female",3,-1,3,0,0,"2013-01-31 11:52:39","2013-02-02 12:53:13"
"2440",30,"F","Caucasian","25 - 45","Medium","Female",4,-1,5,0,0,"2014-01-05 09:58:29","2014-02-04 01:08:43"
"2441",42,"F","African-American","25 - 45","Low","Female",1,-10,1,0,0,"2013-10-20 12:32:39","2013-10-20 06:19:35"
"2442",40,"F","African-American","25 - 45","Medium","Female",15,-1,6,1,1,"2014-01-06 11:02:48","2014-03-13 06:17:07"
"2443",21,"F","African-American","Less than 25","High","Male",0,0,8,0,0,"2014-03-02 01:56:04","2014-03-05 03:46:32"
"2444",24,"F","Caucasian","Less than 25","Low","Male",0,0,3,0,0,"2013-12-30 06:38:43","2013-12-30 08:21:57"
"2445",41,"F","African-American","25 - 45","Low","Male",0,-1,1,0,0,"2013-04-21 11:38:31","2013-04-22 07:28:57"
"2446",39,"F","African-American","25 - 45","Low","Male",1,-1,2,0,0,"2013-10-02 05:59:48","2013-10-03 07:59:23"
"2447",24,"F","African-American","Less than 25","High","Female",3,-1,10,0,0,"2013-01-24 01:05:25","2013-01-24 02:11:02"
"2448",24,"F","African-American","Less than 25","Low","Female",1,-23,4,0,0,"2013-05-07 04:49:30","2013-05-08 01:00:01"
"2449",26,"M","Other","25 - 45","Low","Female",4,-1,4,1,1,"2014-07-07 10:28:01","2014-07-09 10:06:53"
"2450",44,"M","African-American","25 - 45","Low","Male",0,-1,4,0,0,"2013-01-08 05:46:22","2013-02-11 09:37:00"
"2451",42,"F","Caucasian","25 - 45","Low","Male",0,-1,1,0,0,"2013-12-09 09:39:35","2013-12-10 01:03:57"
"2452",45,"M","Caucasian","Greater than 45","Low","Male",1,-2,1,0,0,"2014-02-08 05:55:50","2014-02-09 08:45:07"
"2453",25,"F","African-American","25 - 45","High","Male",7,-1,10,1,1,"2013-05-16 04:11:47","2013-06-05 09:16:19"
"2454",33,"F","Caucasian","25 - 45","Low","Male",0,-1,1,0,0,"2013-12-11 01:52:15","2013-12-16 11:33:44"
"2455",25,"M","Caucasian","25 - 45","Low","Male",0,-1,4,0,0,"2013-04-14 06:30:50","2013-04-17 09:00:35"
"2456",32,"F","African-American","25 - 45","Low","Male",5,-10,2,0,0,"2013-05-21 04:49:19","2013-05-30 09:32:59"
"2457",23,"F","African-American","Less than 25","Medium","Male",0,-1,5,0,0,"2013-05-09 11:11:46","2013-05-13 07:39:52"
"2458",39,"M","Caucasian","25 - 45","Low","Male",0,-1,2,0,0,"2013-01-06 10:10:12","2013-01-08 05:21:24"
"2459",27,"F","African-American","25 - 45","Low","Male",12,-1,4,1,1,"2013-12-02 01:10:34","2013-12-03 01:33:52"
"2460",35,"M","Caucasian","25 - 45","Low","Female",4,-1,2,0,0,"2013-12-05 07:28:23","2013-12-07 04:01:47"
"2461",38,"M","African-American","25 - 45","Low","Female",0,0,1,0,0,"2013-08-29 05:44:52","2013-08-30 03:36:06"
"2462",30,"F","African-American","25 - 45","Low","Male",4,-10,2,0,0,"2013-03-15 05:52:37","2013-03-22 09:44:51"
"2463",30,"F","Caucasian","25 - 45","Low","Male",1,-1,2,0,0,"2013-12-16 10:45:49","2014-01-14 10:17:39"
"2464",30,"M","Caucasian","25 - 45","Medium","Female",0,0,5,0,0,"2013-02-13 04:01:09","2013-02-13 08:39:18"
"2465",31,"F","African-American","25 - 45","Low","Male",2,-1,2,1,0,"2013-05-01 04:24:59","2013-05-03 09:29:24"
"2466",34,"F","Other","25 - 45","Low","Male",0,-1,2,0,0,"2013-10-14 03:41:56","2014-01-30 04:50:11"
"2467",25,"M","African-American","25 - 45","Low","Female",0,-1,4,0,0,"2013-08-03 01:49:54","2013-09-16 07:24:51"
"2468",26,"F","Caucasian","25 - 45","Low","Female",1,-13,4,0,0,"2013-02-06 10:37:48","2013-02-15 07:52:31"
"2469",37,"M","African-American","25 - 45","Low","Female",0,-1,1,0,0,"2013-03-24 06:22:00","2013-03-25 01:56:07"
"2470",34,"M","Caucasian","25 - 45","Medium","Male",3,-1,5,0,0,"2013-12-26 08:22:16","2013-12-27 07:03:25"
"2471",38,"F","Hispanic","25 - 45","Low","Female",0,-1,1,0,0,"2013-10-12 02:23:33","2013-11-06 11:22:29"
"2472",31,"M","African-American","25 - 45","Medium","Female",0,-1,5,0,0,"2014-02-15 03:11:00","2014-02-17 12:42:48"
"2473",29,"M","Caucasian","25 - 45","Low","Female",0,0,2,0,0,"2013-04-10 01:34:30","2013-04-10 08:51:16"
"2474",22,"F","African-American","Less than 25","Medium","Male",0,-1,6,0,0,"2013-01-31 02:25:40","2013-02-01 08:48:35"
"2475",51,"M","Hispanic","Greater than 45","Low","Female",0,-3,1,0,0,"2014-03-21 10:24:01","2014-03-22 01:21:00"
"2476",47,"F","African-American","Greater than 45","Medium","Male",0,-1,6,1,1,"2014-12-29 01:25:41","2014-12-30 07:58:52"
"2477",21,"M","African-American","Less than 25","Medium","Male",1,-1,6,0,0,"2013-10-09 04:32:43","2013-10-10 05:30:24"
"2478",23,"F","African-American","Less than 25","High","Male",5,-1,9,1,1,"2013-03-06 05:57:50","2013-03-11 05:35:56"
"2479",23,"M","Other","Less than 25","Low","Male",0,-1,4,0,0,"2013-09-15 08:38:11","2013-09-16 07:24:21"
"2480",24,"M","Caucasian","Less than 25","Medium","Female",0,-1,6,0,0,"2013-10-24 01:30:17","2013-10-24 09:21:19"
"2481",23,"M","Hispanic","Less than 25","Medium","Female",0,-2,5,0,0,"2013-08-05 09:00:16","2013-08-06 01:36:03"
"2482",19,"M","African-American","Less than 25","Medium","Female",0,-1,6,1,1,"2014-11-18 01:22:13","2014-11-19 10:10:03"
"2483",32,"F","Caucasian","25 - 45","Low","Male",0,-1,2,1,1,"2014-01-23 06:22:42","2014-01-29 01:56:31"
"2484",39,"M","Caucasian","25 - 45","Low","Female",0,-3,1,1,1,"2013-03-22 04:27:55","2013-03-23 02:26:59"
"2485",33,"F","African-American","25 - 45","Medium","Male",2,-1,7,0,0,"2013-01-03 10:41:22","2013-09-19 06:33:59"
"2486",36,"M","Caucasian","25 - 45","Low","Female",0,-1,1,0,0,"2014-01-10 10:17:29","2014-01-11 01:14:10"
"2487",40,"F","Caucasian","25 - 45","Low","Female",0,0,1,0,0,"2013-08-23 04:51:28","2013-08-23 07:18:31"
"2488",53,"F","African-American","Greater than 45","Low","Male",4,-4,1,0,0,"2013-08-31 09:11:48","2013-09-02 08:18:28"
"2489",28,"M","Caucasian","25 - 45","Low","Female",0,-1,2,0,0,"2013-10-27 10:37:31","2013-10-28 08:11:04"
"2490",38,"M","Hispanic","25 - 45","Low","Male",2,0,1,0,0,"2013-10-07 03:09:55","2013-11-05 11:20:31"
"2491",55,"F","Caucasian","Greater than 45","Low","Male",0,-1,1,0,0,"2013-11-08 11:23:28","2013-11-09 02:08:01"
"2492",22,"M","African-American","Less than 25","Medium","Male",1,-1,6,0,0,"2013-08-21 06:28:25","2013-08-23 04:24:26"
"2493",34,"F","African-American","25 - 45","Low","Female",1,-1,1,0,0,"2013-11-19 05:25:02","2013-11-21 09:38:50"
"2494",55,"M","Caucasian","Greater than 45","Low","Male",1,-17,3,0,0,"2013-04-28 07:24:17","2013-05-02 08:55:43"
